,w_star,method,gamma,N,expected_return
17385,"[3.68711696e-01 9.83606877e-02 5.63785130e-17 5.32927616e-01
 1.38777878e-17]",Bayesian,1.0,200,0.027391099346357004
17386,[0.26722683 0.23468104 0.         0.27889103 0.2192011 ],Bayesian,1.0,50,0.0261924788881
17387,"[2.77103860e-01 2.30105599e-01 4.16333634e-17 2.85804257e-01
 2.06986283e-01]",Bayesian,1.0,100,0.026237938349090002
17388,[0.28218365 0.22959834 0.         0.28413437 0.20408364],Bayesian,1.0,200,0.026239705399700004
17389,[0.27884561 0.2188759  0.         0.27600089 0.2262776 ],Bayesian,1.0,50,0.0261856182093
17390,"[2.95875585e-01 2.20168605e-01 5.55111512e-17 2.82674636e-01
 2.01281174e-01]",Bayesian,1.0,100,0.0262498494042
17391,"[3.02950706e-01 3.46944695e-16 0.00000000e+00 6.97049294e-01
 7.39425882e-16]",Bayesian,1.0,200,0.02790141668558003
17392,[0.30246558 0.23061948 0.         0.2672914  0.19962354],Bayesian,1.0,50,0.0262041079338
17393,[0.28037314 0.21492387 0.         0.28697721 0.21772578],Bayesian,1.0,100,0.026233889191300003
17394,[0.28671961 0.22299823 0.         0.30752559 0.18275658],Bayesian,1.0,200,0.026346922421
17395,[0.28370514 0.23337289 0.         0.26237819 0.22054378],Bayesian,1.0,50,0.0261486268519
17396,[0.27994565 0.22798444 0.         0.28299198 0.20907793],Bayesian,1.0,100,0.0262285829877
17397,"[3.90117767e-01 1.32126073e-01 0.00000000e+00 4.77756160e-01
 5.55111512e-17]",Bayesian,1.0,200,0.027218919865500003
17398,[0.30158776 0.21409403 0.         0.28928497 0.19503324],Bayesian,1.0,50,0.0262843635927
17399,[0.29447484 0.22728147 0.         0.28928652 0.18895716],Bayesian,1.0,100,0.0262842254535
17400,[0.26901789 0.21834742 0.         0.32374618 0.18888851],Bayesian,1.0,200,0.0263809601803
17401,[0.29130012 0.22158496 0.         0.28827479 0.19884014],Bayesian,1.0,50,0.0262676785372
17402,[0.27044134 0.23162542 0.         0.28575063 0.21218261],Bayesian,1.0,100,0.0262264038038
17403,[0.2841898  0.21289306 0.         0.30657564 0.1963415 ],Bayesian,1.0,200,0.0263273565458
17404,"[2.82333780e-01 2.23402914e-01 2.77555756e-17 2.85920439e-01
 2.08342866e-01]",Bayesian,1.0,50,0.02624165114814
17405,[0.30152219 0.21802679 0.         0.2895013  0.19094973],Bayesian,1.0,100,0.026289261512200006
17406,"[2.99611950e-01 2.30350609e-01 5.55111512e-17 2.99938083e-01
 1.70099358e-01]",Bayesian,1.0,200,0.026345233564270005
17407,[0.29529396 0.22510734 0.         0.26026236 0.21933635],Bayesian,1.0,50,0.0261529587648
17408,"[2.79165246e-01 2.33286353e-01 2.77555756e-17 2.89717910e-01
 1.97830491e-01]",Bayesian,1.0,100,0.02626280446337
17409,[0.27577094 0.22991966 0.         0.29515876 0.19915064],Bayesian,1.0,200,0.026277269584000004
17410,[0.28240231 0.2291709  0.         0.27955655 0.20887023],Bayesian,1.0,50,0.0262190867185
17411,[0.29683199 0.22432999 0.         0.28947173 0.18936629],Bayesian,1.0,100,0.0262865684154
17412,[0.2622838  0.21491272 0.         0.31803101 0.20477246],Bayesian,1.0,200,0.026338707138800002
17413,[0.27995487 0.24738185 0.         0.26099585 0.21166742],Bayesian,1.0,50,0.026149597287800003
17414,[0.27928248 0.2301408  0.         0.28039859 0.21017813],Bayesian,1.0,100,0.0262178538654
17415,[0.28832805 0.21049309 0.         0.31579168 0.18538719],Bayesian,1.0,200,0.026374343821
17416,"[2.81605788e-01 2.27987616e-01 2.77555756e-17 2.71094247e-01
 2.19312349e-01]",Bayesian,1.0,50,0.02617825052682
17417,[0.28909233 0.23183294 0.         0.27613853 0.2029362 ],Bayesian,1.0,100,0.0262193595101
17418,[0.28014985 0.23119442 0.         0.28478293 0.2038728 ],Bayesian,1.0,200,0.0262403426481
17419,[0.2896444  0.231511   0.         0.27098908 0.20785552],Bayesian,1.0,50,0.026196920882
17420,[0.27601569 0.23778217 0.         0.27258701 0.21361512],Bayesian,1.0,100,0.02618426722
17421,[0.31404424 0.21279876 0.         0.30453435 0.16862265],Bayesian,1.0,200,0.026375692681
17422,[0.29148435 0.22513845 0.         0.27638731 0.20698989],Bayesian,1.0,50,0.026218200294000002
17423,"[2.81934240e-01 2.28168123e-01 2.77555756e-17 2.88324619e-01
 2.01573018e-01]",Bayesian,1.0,100,0.026256607035390005
17424,[0.28251996 0.23270949 0.         0.2853588  0.19941176],Bayesian,1.0,200,0.026249069139300002
17425,[0.27206183 0.2282678  0.         0.29235601 0.20731436],Bayesian,1.0,50,0.026255797210899996
17426,"[2.80539891e-01 2.22491697e-01 2.77555756e-17 2.89117898e-01
 2.07850513e-01]",Bayesian,1.0,100,0.026251638954359998
17427,"[2.78797836e-01 2.12274880e-01 2.77555756e-17 3.24474385e-01
 1.84452899e-01]",Bayesian,1.0,200,0.026396857682380002
17428,"[2.90479249e-01 2.29173167e-01 2.77555756e-17 2.71197055e-01
 2.09150530e-01]",Bayesian,1.0,50,0.02619706008426
17429,[0.27529996 0.2256274  0.         0.28755702 0.21151562],Bayesian,1.0,100,0.0262377317348
17430,"[3.62894759e-01 1.30665733e-01 0.00000000e+00 5.06439507e-01
 1.17961196e-16]",Bayesian,1.0,200,0.02729395034718
17431,"[2.84614599e-01 2.21061960e-01 2.77555756e-17 2.64861024e-01
 2.29462417e-01]",Bayesian,1.0,50,0.026148874602870003
17432,[0.28143846 0.23195852 0.         0.2828098  0.20379322],Bayesian,1.0,100,0.026234737603400005
17433,"[2.99310042e-01 2.29946459e-01 2.77555756e-17 2.77913328e-01
 1.92830170e-01]",Bayesian,1.0,200,0.026245123185649998
17434,[0.28739334 0.24434477 0.         0.25664793 0.21161396],Bayesian,1.0,50,0.0261412599443
17435,[0.28199516 0.22722936 0.         0.28884221 0.20193326],Bayesian,1.0,100,0.0262580866028
17436,[0.26945412 0.22487117 0.         0.29090432 0.21477039],Bayesian,1.0,200,0.026240733196700002
17437,[0.26848057 0.23330711 0.         0.28838401 0.20982831],Bayesian,1.0,50,0.0262362018684
17438,"[2.97168706e-01 2.36420377e-01 8.32667268e-17 2.47020411e-01
 2.19390507e-01]",Bayesian,1.0,100,0.026108640464570003
17439,"[2.86738843e-01 2.18629632e-01 9.71445147e-17 2.99976923e-01
 1.94654603e-01]",Bayesian,1.0,200,0.026308490665630006
17440,[0.28249181 0.22583398 0.         0.27762169 0.21405252],Bayesian,1.0,50,0.026207115797699996
17441,[0.29257526 0.24701733 0.         0.27674515 0.18366226],Bayesian,1.0,100,0.0262444512767
17442,[0.2723784  0.22168948 0.         0.30594041 0.19999171],Bayesian,1.0,200,0.0263107623214
17443,[0.30504502 0.23052104 0.         0.27139388 0.19304005],Bayesian,1.0,50,0.026227445778
17444,"[2.76023410e-01 2.27036324e-01 1.38777878e-17 2.89971338e-01
 2.06968928e-01]",Bayesian,1.0,100,0.02625144361602
17445,"[3.60106713e-01 1.63412186e-01 5.11743425e-17 4.76481102e-01
 2.08166817e-17]",Bayesian,1.0,200,0.027187485490850004
17446,[0.27765867 0.21762405 0.         0.28338453 0.22133275],Bayesian,1.0,50,0.0262152643896
17447,[0.29226732 0.22692316 0.         0.27837392 0.20243559],Bayesian,1.0,100,0.026230489180600003
17448,[0.29968152 0.23034744 0.         0.2901011  0.17986994],Bayesian,1.0,200,0.026301098146799998
17449,[0.28316493 0.23479391 0.         0.28222341 0.19981775],Bayesian,1.0,50,0.0262383513872
17450,[0.27998065 0.22941621 0.         0.26996662 0.22063652],Bayesian,1.0,100,0.0261715111408
17451,"[3.17165432e-01 2.12833814e-01 1.38777878e-17 3.13068091e-01
 1.56932664e-01]",Bayesian,1.0,200,0.026420154545859997
17452,"[2.63205302e-01 2.24609024e-01 5.55111512e-17 2.86127541e-01
 2.26058132e-01]",Bayesian,1.0,50,0.026206907437900002
17453,[0.27016758 0.23681772 0.         0.28424768 0.20876703],Bayesian,1.0,100,0.0262244604828
17454,[0.30431101 0.21872556 0.         0.3051919  0.17177152],Bayesian,1.0,200,0.026365970884300004
17455,"[2.61711405e-01 2.28671618e-01 5.55111512e-17 2.95611885e-01
 2.14005093e-01]",Bayesian,1.0,50,0.026250888284870003
17456,[0.27507034 0.23360257 0.         0.2917841  0.19954298],Bayesian,1.0,100,0.0262645246115
17457,[0.26748032 0.21188666 0.         0.33258712 0.1880459 ],Bayesian,1.0,200,0.026411122317400004
17458,[0.27684087 0.2345044  0.         0.27402154 0.21463319],Bayesian,1.0,50,0.0261889393411
17459,[0.2742987  0.21624404 0.         0.30530048 0.20415678],Bayesian,1.0,100,0.026305980012199998
17460,"[4.17822918e-01 1.65035476e-01 0.00000000e+00 4.17141606e-01
 2.77555756e-17]",Bayesian,1.0,200,0.02703352199902
17461,[0.26717435 0.24073072 0.         0.28521672 0.20687822],Bayesian,1.0,50,0.0262270746189
17462,"[2.99034103e-01 2.21563448e-01 8.32667268e-17 2.88664542e-01
 1.90737906e-01]",Bayesian,1.0,100,0.026284336585050003
17463,"[3.04363350e-01 2.14117172e-01 2.25514052e-17 3.22540163e-01
 1.58979315e-01]",Bayesian,1.0,200,0.026439392686160003
17464,[0.27298849 0.24002364 0.         0.27425068 0.21273719],Bayesian,1.0,50,0.026188220194899997
17465,[0.29394485 0.2346936  0.         0.28470151 0.18666003],Bayesian,1.0,100,0.026270204521699998
17466,"[2.75889459e-01 2.23718626e-01 2.77555756e-17 2.96042961e-01
 2.04348953e-01]",Bayesian,1.0,200,0.02627509014097
17467,"[2.73637026e-01 2.32941824e-01 5.55111512e-17 2.75529648e-01
 2.17891502e-01]",Bayesian,1.0,50,0.026187932954900003
17468,"[2.89512463e-01 2.17480172e-01 2.77555756e-17 2.96520583e-01
 1.96486782e-01]",Bayesian,1.0,100,0.02629710625425
17469,"[2.77945412e-01 2.17831583e-01 2.77555756e-17 3.01960171e-01
 2.02262835e-01]",Bayesian,1.0,200,0.02629962196933
17470,"[2.82031565e-01 2.28055622e-01 2.77555756e-17 2.70457958e-01
 2.19454855e-01]",Bayesian,1.0,50,0.02617627902211
17471,"[2.76889276e-01 2.17970726e-01 2.77555756e-17 3.04714436e-01
 2.00425562e-01]",Bayesian,1.0,100,0.026310121112460005
17472,[0.28398408 0.22231191 0.         0.30222045 0.19148356],Bayesian,1.0,200,0.026317062566699998
17473,[0.26128694 0.24571316 0.         0.2696032  0.2233967 ],Bayesian,1.0,50,0.026150582749000003
17474,"[2.81388239e-01 2.11478583e-01 2.77555756e-17 2.88221606e-01
 2.18911573e-01]",Bayesian,1.0,100,0.02623789949294
17475,[0.35011335 0.20238616 0.         0.32437837 0.12312212],Bayesian,1.0,200,0.0265238791753
17476,"[2.82017417e-01 2.28418543e-01 5.55111512e-17 2.79994987e-01
 2.09569054e-01]",Bayesian,1.0,50,0.026219542179780002
17477,[0.29973748 0.22771753 0.         0.27010142 0.20244357],Bayesian,1.0,100,0.0262084987823
17478,[0.29334655 0.22255245 0.         0.30207575 0.18202524],Bayesian,1.0,200,0.026334728498199997
17479,"[2.89893741e-01 2.34410538e-01 5.55111512e-17 2.68690017e-01
 2.07005705e-01]",Bayesian,1.0,50,0.02619004287495
17480,[0.27273382 0.22938482 0.         0.29363415 0.20424721],Bayesian,1.0,100,0.026263996312200003
17481,[0.27059722 0.21910703 0.         0.30595384 0.2043419 ],Bayesian,1.0,200,0.026304724913700003
17482,[0.27824006 0.2302431  0.         0.28503746 0.20647939],Bayesian,1.0,50,0.026236822520600007
17483,"[3.99806406e-01 1.34270995e-01 4.85722573e-17 4.65922599e-01
 0.00000000e+00]",Bayesian,1.0,100,0.027186577183930003
17484,[0.28472283 0.21689406 0.         0.31772158 0.18066152],Bayesian,1.0,200,0.0263826628119
17485,[0.27326675 0.23134063 0.         0.28337926 0.21201336],Bayesian,1.0,50,0.0262208923464
17486,"[2.66029030e-01 2.18373831e-01 8.32667268e-17 2.89670826e-01
 2.25926313e-01]",Bayesian,1.0,100,0.02622187979083
17487,[0.2793681  0.20878748 0.         0.33765374 0.17419067],Bayesian,1.0,200,0.0264536731256
17488,"[2.87384290e-01 2.32407783e-01 5.55111512e-17 2.67128223e-01
 2.13079704e-01]",Bayesian,1.0,50,0.026176108699690004
17489,[0.29341465 0.22244924 0.         0.27132858 0.21280753],Bayesian,1.0,100,0.0261963916017
17490,[0.29136757 0.21990611 0.         0.29673052 0.1919958 ],Bayesian,1.0,200,0.0263041300434
17491,[0.2725089  0.23598497 0.         0.27951155 0.21199458],Bayesian,1.0,50,0.0262068086711
17492,[0.27496658 0.22588941 0.         0.28853499 0.21060902],Bayesian,1.0,100,0.0262417590467
17493,[0.28913832 0.22161634 0.         0.30345696 0.18578838],Bayesian,1.0,200,0.0263318581078
17494,[0.30541581 0.23712417 0.         0.25163552 0.20582449],Bayesian,1.0,50,0.026146050006600002
17495,[0.29242955 0.22134218 0.         0.27568566 0.21054261],Bayesian,1.0,100,0.026212956946900002
17496,"[3.78614980e-01 2.04991046e-01 2.51030971e-02 3.91290877e-01
 5.26922256e-17]",Bayesian,1.0,200,0.02700116325601
17497,"[3.01061818e-01 2.43561104e-01 4.16333634e-17 2.50429417e-01
 2.04947661e-01]",Bayesian,1.0,50,0.026138849622360003
17498,[0.27134364 0.22993644 0.         0.28800183 0.2107181 ],Bayesian,1.0,100,0.026236536235200003
17499,[0.28615568 0.2127901  0.         0.30952848 0.19152574],Bayesian,1.0,200,0.0263443324254
17500,"[3.03801594e-01 2.30138017e-01 9.71445147e-17 2.55827493e-01
 2.10232895e-01]",Bayesian,1.0,50,0.026154602928250004
17501,[0.27477565 0.21563838 0.         0.29919263 0.21039335],Bayesian,1.0,100,0.0262787916127
17502,"[4.07556637e-01 1.78823378e-01 4.33680869e-17 4.13619986e-01
 1.73472348e-16]",Bayesian,1.0,200,0.02701206234993001
17503,"[2.77706062e-01 2.20339105e-01 2.77555756e-17 2.97698983e-01
 2.04255850e-01]",Bayesian,1.0,50,0.02628256740131
17504,"[2.83479058e-01 2.22082118e-01 2.77555756e-17 2.79852301e-01
 2.14586523e-01]",Bayesian,1.0,100,0.02621519451798
17505,[0.2675166  0.21484871 0.         0.345399   0.17223569],Bayesian,1.0,200,0.026471896709300002
17506,"[2.86018550e-01 2.22737388e-01 2.77555756e-17 2.78518554e-01
 2.12725508e-01]",Bayesian,1.0,50,0.02621476880414
17507,"[2.90836504e-01 2.33842659e-01 2.77555756e-17 2.72853050e-01
 2.02467787e-01]",Bayesian,1.0,100,0.026210011116490003
17508,[0.27522212 0.21858966 0.         0.30872204 0.19746618],Bayesian,1.0,200,0.0263255752214
17509,"[2.81031764e-01 2.17763484e-01 4.16333634e-17 2.81696963e-01
 2.19507789e-01]",Bayesian,1.0,50,0.026214324026540003
17510,"[2.94801735e-01 2.30783610e-01 5.55111512e-17 2.85341181e-01
 1.89073474e-01]",Bayesian,1.0,100,0.026270709781350002
17511,"[3.88358187e-01 1.27480546e-01 0.00000000e+00 4.84161266e-01
 1.38777878e-16]",Bayesian,1.0,200,0.027239561936110004
17512,[0.26658607 0.23447446 0.         0.28537934 0.21356013],Bayesian,1.0,50,0.026220226838899997
17513,[0.29294108 0.22361829 0.         0.29191484 0.1915258 ],Bayesian,1.0,100,0.026289320144900003
17514,"[2.95707177e-01 2.22226869e-01 5.55111512e-17 2.89666504e-01
 1.92399450e-01]",Bayesian,1.0,200,0.026283107794680002
17515,[0.28130356 0.22360991 0.         0.28187283 0.21321369],Bayesian,1.0,50,0.0262216615713
17516,"[2.79564822e-01 2.27418248e-01 4.16333634e-17 2.95883938e-01
 1.97132991e-01]",Bayesian,1.0,100,0.026285278598720003
17517,[0.34362987 0.1275955  0.         0.52877463 0.        ],Bayesian,1.0,200,0.0273541148491
17518,[0.29748526 0.24488726 0.         0.26843364 0.18919385],Bayesian,1.0,50,0.0262143320514
17519,[0.27315869 0.23065714 0.         0.28565268 0.21053148],Bayesian,1.0,100,0.026230209944099997
17520,[0.43412016 0.16655076 0.         0.39932908 0.        ],Bayesian,1.0,200,0.0269863800516
17521,[0.28253832 0.22696792 0.         0.26894642 0.22154735],Bayesian,1.0,50,0.026169335047
17522,[0.30402502 0.22953852 0.         0.28276417 0.18367229],Bayesian,1.0,100,0.0262756317292
17523,[0.28316888 0.21390953 0.         0.32340511 0.17951648],Bayesian,1.0,200,0.026402165749300002
17524,"[2.76326791e-01 2.36350766e-01 8.32667268e-17 2.63931762e-01
 2.23390681e-01]",Bayesian,1.0,50,0.026144444924610002
17525,[0.27727274 0.20681437 0.         0.31538308 0.2005298 ],Bayesian,1.0,100,0.026347378807500002
17526,[0.29025969 0.23210845 0.         0.2904654  0.18716646],Bayesian,1.0,200,0.026286367205200004
17527,[0.28052235 0.24070597 0.         0.26710416 0.21166752],Bayesian,1.0,50,0.026171304004599997
17528,[0.28195995 0.22103935 0.         0.29532884 0.20167186],Bayesian,1.0,100,0.026280833014000003
17529,[0.27498963 0.21471321 0.         0.31059748 0.19969968],Bayesian,1.0,200,0.026329573252200002
17530,[0.27608545 0.23678734 0.         0.26610726 0.22101995],Bayesian,1.0,50,0.0261542185487
17531,[0.28441632 0.22084205 0.         0.28516723 0.20957439],Bayesian,1.0,100,0.026239643102300002
17532,[0.28231711 0.19477124 0.         0.3785959  0.14431575],Bayesian,1.0,200,0.026629167949499998
17533,[0.28679223 0.23685416 0.         0.28359006 0.19276356],Bayesian,1.0,50,0.0262536243005
17534,[0.27220944 0.22982295 0.         0.28543801 0.21252959],Bayesian,1.0,100,0.0262265526609
17535,[0.30432444 0.21215938 0.         0.30237692 0.18113925],Bayesian,1.0,200,0.0263465662288
17536,[0.26766271 0.22920931 0.         0.27579173 0.22733625],Bayesian,1.0,50,0.0261737374046
17537,"[2.82990168e-01 2.22295040e-01 4.16333634e-17 2.81676602e-01
 2.13038191e-01]",Bayesian,1.0,100,0.026222679648620004
17538,[0.28716989 0.23181544 0.         0.28134775 0.19966692],Bayesian,1.0,200,0.0262390726659
17539,"[2.92496481e-01 2.40262117e-01 1.38777878e-17 2.56209161e-01
 2.11032241e-01]",Bayesian,1.0,50,0.026144929413340002
17540,[0.27330781 0.23029628 0.         0.29434341 0.2020525 ],Bayesian,1.0,100,0.026269234586699997
17541,[0.28381418 0.22508965 0.         0.28484242 0.20625375],Bayesian,1.0,200,0.0262413945969
17542,[0.28892157 0.23730732 0.         0.27530504 0.19846606],Bayesian,1.0,50,0.0262209176079
17543,[0.26801388 0.21727043 0.         0.30069239 0.2140233 ],Bayesian,1.0,100,0.026274171086299997
17544,"[3.04621028e-01 2.27993829e-01 2.77555756e-17 2.91664655e-01
 1.75720489e-01]",Bayesian,1.0,200,0.026315243199590003
17545,"[2.66783592e-01 2.32192275e-01 1.38777878e-17 2.81524129e-01
 2.19500004e-01]",Bayesian,1.0,50,0.026200908956310005
17546,[0.26869962 0.223443   0.         0.29447931 0.21337807],Bayesian,1.0,100,0.0262538934516
17547,"[2.69369544e-01 2.21639925e-01 2.77555756e-17 3.10176899e-01
 1.98813632e-01]",Bayesian,1.0,200,0.02632396838817
17548,[0.29527478 0.23612246 0.         0.26656097 0.2020418 ],Bayesian,1.0,50,0.026192611066
17549,"[2.76620951e-01 2.37090212e-01 5.55111512e-17 2.82061482e-01
 2.04227355e-01]",Bayesian,1.0,100,0.02622735802279
17550,[0.4032615  0.17907363 0.         0.41766488 0.        ],Bayesian,1.0,200,0.0270222327357
17551,[0.29480868 0.23256636 0.         0.24913204 0.22349291],Bayesian,1.0,50,0.0261096180414
17552,[0.29360114 0.22724397 0.         0.28117194 0.19798294],Bayesian,1.0,100,0.026245984977499998
17553,[0.29002386 0.22729579 0.         0.29565879 0.18702156],Bayesian,1.0,200,0.0263043252685
17554,[0.29299224 0.23218735 0.         0.26951022 0.20531019],Bayesian,1.0,50,0.0261974239837
17555,"[2.73424174e-01 2.43418289e-01 2.77555756e-17 2.70720949e-01
 2.12436587e-01]",Bayesian,1.0,100,0.026176673739810002
17556,[0.26458742 0.21852938 0.         0.30042728 0.21645592],Bayesian,1.0,200,0.026267661742
17557,"[2.69195193e-01 2.24618981e-01 5.55111512e-17 2.85592951e-01
 2.20592875e-01]",Bayesian,1.0,50,0.02621607255242
17558,[0.28697124 0.23283893 0.         0.27472459 0.20546524],Bayesian,1.0,100,0.026209939246100003
17559,"[3.93635560e-01 1.32579827e-01 7.80625564e-18 4.73784613e-01
 0.00000000e+00]",Bayesian,1.0,200,0.027208304611110002
17560,"[2.86919109e-01 2.33693468e-01 1.11022302e-16 2.53706293e-01
 2.25681130e-01]",Bayesian,1.0,50,0.026116136470910004
17561,[0.27741674 0.23391875 0.         0.28165391 0.2070106 ],Bayesian,1.0,100,0.026223793215699998
17562,[0.28029594 0.21769058 0.         0.29879542 0.20321806],Bayesian,1.0,200,0.0262897718516
17563,[0.28974944 0.2294003  0.         0.25462988 0.22622038],Bayesian,1.0,50,0.0261213331882
17564,[0.28590337 0.22495812 0.         0.27711377 0.21202474],Bayesian,1.0,100,0.026210512332699998
17565,"[3.08376326e-01 2.18017047e-01 1.38777878e-17 3.17320652e-01
 1.56285975e-01]",Bayesian,1.0,200,0.026427666801589998
17566,[0.27952609 0.22917812 0.         0.27262414 0.21867165],Bayesian,1.0,50,0.0261823474473
17567,"[2.69797173e-01 2.14822643e-01 2.77555756e-17 2.99290329e-01
 2.16089855e-01]",Bayesian,1.0,100,0.02626878234668
17568,[0.28768575 0.22046881 0.         0.3188794  0.17296604],Bayesian,1.0,200,0.0263972736718
17569,[0.29693804 0.23319239 0.         0.26899953 0.20087004],Bayesian,1.0,50,0.026203776463900003
17570,[0.27946121 0.23826746 0.         0.27479042 0.20748091],Bayesian,1.0,100,0.026201332509100003
17571,"[2.89487108e-01 2.29070803e-01 5.55111512e-17 2.94506755e-01
 1.86935335e-01]",Bayesian,1.0,200,0.02629993346721
17572,[0.25945028 0.23155127 0.         0.29776938 0.21122907],Bayesian,1.0,50,0.0262591990585
17573,"[2.75729745e-01 2.19381038e-01 2.77555756e-17 3.17115420e-01
 1.87773798e-01]",Bayesian,1.0,100,0.02636514029117
17574,[0.40386063 0.         0.         0.59613937 0.        ],Bayesian,1.0,200,0.0276420781809
