,w_star,method,gamma,N,expected_return,mean_variance
5991,"[9.00105417e-01 8.32667268e-17 0.00000000e+00 9.98945833e-02
 0.00000000e+00]",MLE,20,100,26.36672907904273,2.379207402615993
5992,"[1.08750631e-01 0.00000000e+00 4.32054566e-17 7.62928395e-01
 1.28320974e-01]",SAA,20,200,27.823066495883847,2.44935670427517
5993,"[1.42152735e-01 1.84964898e-02 1.09234372e-04 7.14122125e-01
 1.25119416e-01]",Bagging,20,200,27.68747131194303,2.4364441966990262
5994,"[1.37680505e-01 6.67868538e-17 0.00000000e+00 6.54193806e-01
 2.08125689e-01]",MLE,20,200,27.389595502394833,2.449157023746568
5995,"[6.15039386e-01 3.33066907e-16 4.51028104e-17 3.84960614e-01
 0.00000000e+00]",SAA,20,50,27.09934877804036,2.3402794412341263
5996,[0.55228527 0.02149352 0.01152091 0.37777699 0.03692332],Bagging,20,50,27.022424023090046,2.368035096219831
5997,"[5.71669459e-01 1.64798730e-16 0.00000000e+00 4.28330541e-01
 0.00000000e+00]",MLE,20,50,27.210809490542676,2.340524701214144
5998,"[1.00000000e+00 0.00000000e+00 1.30104261e-16 7.63278329e-17
 0.00000000e+00]",SAA,20,100,26.110000000000014,2.4095000000000026
5999,"[8.91093268e-01 7.62306178e-03 3.50855898e-04 8.74021347e-02
 1.35306792e-02]",Bagging,20,100,26.30262740769355,2.3845319132379905
6000,"[1.00000000e+00 0.00000000e+00 5.55111512e-17 0.00000000e+00
 1.11022302e-16]",MLE,20,100,26.110000000000003,2.4095000000000013
6001,"[7.48561979e-01 2.41668664e-16 0.00000000e+00 2.51438021e-01
 0.00000000e+00]",SAA,20,200,26.75619571306012,2.3497514527181904
6002,"[7.29812889e-01 4.06325477e-03 5.99393040e-17 2.63596635e-01
 2.52722035e-03]",Bagging,20,200,26.778908888498098,2.349133773120675
6003,[0.95756467 0.         0.         0.04243533 0.        ],MLE,20,200,26.219058794161686,2.3955758865112164
6004,"[8.56762357e-01 2.32452946e-16 5.55111512e-17 1.43237643e-01
 0.00000000e+00]",SAA,20,50,26.47812074278331,2.3687520273640037
6005,[0.69858954 0.02176216 0.00855837 0.21275956 0.05833037],Bagging,20,50,26.548506362062714,2.3785695420864292
6006,"[7.66677830e-01 1.92554306e-16 3.46944695e-18 2.33322170e-01
 1.12757026e-16]",MLE,20,50,26.709637976884046,2.352226056856746
6007,"[3.19915870e-01 0.00000000e+00 5.63785130e-18 6.80084130e-01
 4.22838847e-17]",SAA,20,100,27.857816215129183,2.3741195945912046
6008,[0.26663325 0.04669342 0.00154681 0.6204621  0.06466442],Bagging,20,100,27.542076801119126,2.3956908210004295
6009,"[4.37656438e-01 0.00000000e+00 3.33934269e-17 5.12477621e-01
 4.98659417e-02]",MLE,20,100,27.330826217325697,2.3587545816965725
6010,"[5.79838925e-01 4.51028104e-17 9.02056208e-17 4.20161075e-01
 0.00000000e+00]",SAA,20,200,27.189813962043594,2.340353984940982
6011,"[5.90421705e-01 5.92897885e-04 4.65206758e-17 4.06441729e-01
 2.54366836e-03]",Bagging,20,200,27.14911235514561,2.340795625011511
6012,"[6.97258739e-01 1.35308431e-16 0.00000000e+00 3.02741261e-01
 1.73472348e-17]",MLE,20,200,26.888045040175214,2.344285586474456
6013,"[4.02715585e-01 4.61436445e-16 0.00000000e+00 5.97284415e-01
 0.00000000e+00]",SAA,20,50,27.645020945903013,2.3570131253095354
6014,"[4.41525939e-01 2.09012659e-03 3.07572992e-15 5.14730369e-01
 4.16535647e-02]",Bagging,20,50,27.35058455488438,2.3571600383748046
6015,"[4.08951872e-01 0.00000000e+00 1.34614542e-15 5.91048128e-01
 0.00000000e+00]",MLE,20,50,27.628993688645295,2.3559651298298947
6016,"[6.86201469e-01 0.00000000e+00 0.00000000e+00 3.13798531e-01
 2.64545330e-17]",SAA,20,100,26.916462224680274,2.343406110327211
6017,"[5.42326862e-01 1.21468394e-01 3.58030045e-04 3.18791633e-01
 1.70550806e-02]",Bagging,20,100,26.78805554102695,2.3673975869958985
6018,[0.81470315 0.         0.         0.18529685 0.        ],MLE,20,100,26.586212907831776,2.3601616627282525
6019,[0.58828634 0.         0.         0.41171366 0.        ],SAA,20,200,27.168104100476118,2.3402382404682793
6020,"[6.02367176e-01 6.68134687e-04 3.83124522e-17 3.96964689e-01
 7.59613726e-17]",Bagging,20,200,27.12959792972081,2.3402933558191066
6021,"[7.09445111e-01 1.52655666e-16 2.77555756e-17 2.90554889e-01
 2.42861287e-17]",MLE,20,200,26.85672606535261,2.3453775190834545
6022,"[6.83430870e-02 3.05311332e-16 4.85722573e-17 9.31656913e-01
 2.28983499e-16]",SAA,20,50,28.504358266324683,2.4625182129633383
6023,"[1.64302958e-01 1.39922400e-16 2.63912003e-02 8.09305842e-01
 1.77454374e-16]",Bagging,20,50,28.26354746306776,2.45169099928507
6024,"[3.37669980e-02 0.00000000e+00 4.85722573e-17 9.66233002e-01
 0.00000000e+00]",MLE,20,50,28.593218815173806,2.478951755542102
6025,"[9.74142939e-02 0.00000000e+00 5.20417043e-17 9.02585706e-01
 0.00000000e+00]",SAA,20,100,28.429645264567565,2.4495022471364853
6026,"[1.61441318e-01 1.45423940e-16 2.39567503e-04 8.37421445e-01
 8.97669949e-04]",Bagging,20,100,28.261109003292663,2.4236669628318346
6027,"[9.27174660e-03 4.97865638e-16 0.00000000e+00 9.90728253e-01
 1.49186219e-16]",MLE,20,100,28.656171611244044,2.491220550610915
6028,"[1.00445618e-01 1.50250119e-01 3.19839641e-18 7.49304263e-01
 2.43403388e-17]",SAA,20,200,27.900486848989708,2.432918839246416
6029,"[1.00849298e-01 1.71257945e-01 4.59544865e-04 7.07209279e-01
 2.02239339e-02]",Bagging,20,200,27.735645634188415,2.434677527380332
6030,"[3.81762762e-02 1.45750327e-01 0.00000000e+00 8.16073397e-01
 2.69966341e-17]",MLE,20,200,28.076133336142156,2.455897332003647
6031,"[3.49106365e-17 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00]",SAA,20,50,28.680000000000007,2.4960000000000013
6032,[0.02158337 0.090468   0.00236552 0.82996578 0.05561734],Bagging,20,50,28.060849194664378,2.47363409383005
6033,"[0.00000000e+00 1.60891051e-01 7.27605929e-17 8.39108949e-01
 0.00000000e+00]",MLE,20,50,28.121708052010288,2.4698830790516473
6034,"[8.32667268e-17 0.00000000e+00 4.16333634e-17 1.00000000e+00
 2.98372438e-16]",SAA,20,100,28.68000000000001,2.496000000000003
6035,"[2.36966785e-02 1.21164336e-16 2.88111786e-16 9.76303322e-01
 1.06487729e-16]",Bagging,20,100,28.619099536358405,2.483932719142974
6036,[0. 0. 0. 1. 0.],MLE,20,100,28.680000000000007,2.4960000000000013
6037,"[3.92759986e-01 5.16730755e-16 0.00000000e+00 6.07240014e-01
 0.00000000e+00]",SAA,20,200,27.670606836633134,2.358755943377564
6038,"[3.92428429e-01 7.24380005e-04 7.17466801e-17 6.06847191e-01
 7.80863177e-17]",Bagging,20,200,27.668945338891486,2.358837552106997
6039,"[3.94605381e-01 5.27572777e-16 0.00000000e+00 6.05394619e-01
 3.38271078e-17]",MLE,20,200,27.665864170469845,2.358426409652818
6040,"[2.11720561e-01 0.00000000e+00 0.00000000e+00 7.88279439e-01
 6.89552582e-17]",SAA,20,50,28.1358781569555,2.4054206514402163
6041,[0.27490078 0.00644672 0.0059678  0.51598235 0.19670235],Bagging,20,50,27.06728724212239,2.4209050236536065
6042,"[4.63979525e-01 0.00000000e+00 9.49761103e-17 5.36020475e-01
 0.00000000e+00]",MLE,20,50,27.487572621387113,2.348177577626803
6043,"[7.07067783e-01 0.00000000e+00 0.00000000e+00 2.92932217e-01
 2.22044605e-16]",SAA,20,100,26.862835797427756,2.3451544066855528
6044,"[6.89971197e-01 1.19689821e-16 7.42529410e-17 3.04508124e-01
 5.52067917e-03]",Bagging,20,100,26.881930967991735,2.344975514566804
6045,"[8.70726750e-01 3.40005801e-16 0.00000000e+00 1.29273250e-01
 0.00000000e+00]",MLE,20,100,26.442232252594817,2.3719429300470374
6046,"[4.32307325e-01 1.04083409e-17 0.00000000e+00 5.67692675e-01
 9.82287168e-17]",SAA,20,200,27.568970173536115,2.3523395514606227
6047,"[3.57280680e-01 2.08905528e-02 3.33452099e-04 5.64164203e-01
 5.73311118e-02]",Bagging,20,200,27.431381789936104,2.3736870037935622
6048,"[3.93957788e-01 5.59448321e-17 0.00000000e+00 6.06042212e-01
 3.03142927e-16]",MLE,20,200,27.667528484283157,2.358541714963656
6049,"[5.88331972e-01 1.26634814e-16 1.11455983e-16 4.11668028e-01
 0.00000000e+00]",SAA,20,50,27.167986831672117,2.3402377830619985
6050,"[5.43822412e-01 2.41287820e-02 2.91083941e-04 4.31757722e-01
 1.01399289e-16]",Bagging,20,50,27.198713565994318,2.3452249509280416
6051,"[7.10902501e-01 3.12250226e-17 0.00000000e+00 2.89097499e-01
 0.00000000e+00]",MLE,20,50,26.85298057239461,2.3455167151786753
6052,"[8.61587082e-01 0.00000000e+00 2.35922393e-16 1.38412918e-01
 0.00000000e+00]",SAA,20,100,26.465721200341044,2.369835396649067
6053,"[7.72597852e-01 9.21490531e-17 3.56111992e-04 2.19929118e-01
 7.11691802e-03]",Bagging,20,100,26.662475732660646,2.3555182408034643
6054,[0.90957656 0.         0.         0.09042344 0.        ],MLE,20,100,26.342388253539227,2.3817086572617217
6055,"[1.00000000e+00 0.00000000e+00 8.67361738e-17 2.77555756e-17
 0.00000000e+00]",SAA,20,200,26.11000000000001,2.409500000000002
6056,"[9.11285571e-01 1.94104524e-02 2.86240216e-17 4.72862906e-02
 2.20176858e-02]",Bagging,20,200,26.171562226016725,2.3969350306243378
6057,"[9.97914073e-01 0.00000000e+00 5.74627151e-18 0.00000000e+00
 2.08592656e-03]",MLE,20,200,26.10597416173896,2.4095277971134887
6058,"[0.00000000e+00 1.65192797e-17 8.67361738e-18 1.00000000e+00
 0.00000000e+00]",SAA,20,50,28.68,2.496
6059,[0.05605265 0.0685326  0.0342056  0.82908313 0.01212601],Bagging,20,50,28.25109473566665,2.498053559259456
6060,"[0.00000000e+00 1.07575287e-01 0.00000000e+00 8.92424713e-01
 6.48033051e-17]",MLE,20,50,28.30671375439549,2.476392592101739
6061,"[2.82313664e-01 0.00000000e+00 3.29597460e-16 7.17686336e-01
 0.00000000e+00]",SAA,20,100,27.954453882283243,2.3838485865331736
6062,"[2.69747088e-01 1.60348351e-16 1.12201101e-16 7.30252912e-01
 1.29241236e-16]",Bagging,20,100,27.986749984563744,2.387372979677293
6063,"[4.35287559e-01 2.49800181e-16 0.00000000e+00 5.64712441e-01
 0.00000000e+00]",MLE,20,100,27.56131097371042,2.3519109002741185
6064,"[8.54462525e-01 0.00000000e+00 8.06646416e-17 1.45537475e-01
 0.00000000e+00]",SAA,20,200,26.48403131005477,2.3682427057926594
6065,"[8.13433343e-01 2.81483035e-03 2.91810304e-17 1.81780254e-01
 1.97157242e-03]",Bagging,20,200,26.5708367706148,2.361337208557871
6066,"[7.87428043e-01 0.00000000e+00 1.44198889e-16 2.12571957e-01
 5.11743425e-17]",MLE,20,200,26.656309929307962,2.3554097172899215
6067,"[4.40732402e-01 0.00000000e+00 1.43385737e-16 5.59267598e-01
 8.32667268e-17]",SAA,20,50,27.54731772792122,2.351147623942687
6068,"[3.57994023e-01 1.13067937e-02 3.75479865e-16 5.47295098e-01
 8.34040860e-02]",Bagging,20,50,27.345402400316285,2.376570426656211
6069,"[5.63807634e-01 0.00000000e+00 3.09431300e-16 4.36192366e-01
 6.02816408e-17]",MLE,20,50,27.23101438185534,2.340743562003863
6070,"[6.15650815e-01 0.00000000e+00 9.02056208e-17 3.84349185e-01
 2.42861287e-17]",SAA,20,100,27.097777406216508,2.340287627565831
6071,"[5.92903189e-01 2.14048178e-05 7.18610555e-17 3.95906753e-01
 1.11686535e-02]",Bagging,20,100,27.105905589901095,2.3423700499862035
6072,"[6.25923857e-01 0.00000000e+00 0.00000000e+00 3.74076143e-01
 3.12250226e-17]",MLE,20,100,27.07137568670148,2.340473588467436
6073,"[6.31903485e-01 3.68096515e-01 0.00000000e+00 9.54097912e-18
 0.00000000e+00]",SAA,20,200,25.778713136904976,2.4591929307671467
6074,[0.62920354 0.28776653 0.00712181 0.02260468 0.05330344],Bagging,20,200,25.826098363365517,2.45956403919185
6075,"[5.21660158e-01 9.78201807e-02 0.00000000e+00 5.80048162e-17
 3.80519661e-01]",MLE,20,200,25.28755889079427,2.4974650869040533
6076,"[9.84920747e-01 1.80844922e-16 0.00000000e+00 0.00000000e+00
 1.50792532e-02]",SAA,20,50,26.080897041347345,2.409778534680026
6077,"[8.23835151e-01 2.83161270e-04 2.80667364e-02 5.74975176e-02
 9.03174341e-02]",Bagging,20,50,26.161507321955867,2.4397903666713234
6078,[0.98273211 0.         0.         0.         0.01726789],MLE,20,50,26.076672975971046,2.4098339278651313
6079,[0.22645948 0.         0.         0.62823368 0.14530684],SAA,20,100,27.44411836188468,2.4139689134544393
6080,"[2.25269791e-01 5.09965820e-03 3.81136584e-04 5.92420972e-01
 1.76828443e-01]",Bagging,20,100,27.287716680827707,2.4199969508131014
6081,"[2.88765798e-01 1.48705104e-16 0.00000000e+00 5.29074309e-01
 1.82159893e-01]",MLE,20,100,27.11815238158556,2.406167363412746
6082,"[3.61570236e-01 0.00000000e+00 0.00000000e+00 6.38429764e-01
 5.38306379e-17]",SAA,20,200,27.750764493121366,2.3647716667671563
6083,"[3.50289691e-01 5.06441894e-04 7.91820629e-17 6.30122129e-01
 1.90817383e-02]",Bagging,20,200,27.69213031891654,2.368993728092633
6084,"[3.63127324e-01 4.97431957e-16 0.00000000e+00 6.36872676e-01
 2.43728648e-16]",MLE,20,200,27.746762777156235,2.364451364506465
6085,"[3.22536302e-01 0.00000000e+00 1.59594560e-16 6.77463698e-01
 2.53269627e-16]",SAA,20,50,27.851081703546914,2.373487236506434
6086,[0.38155201 0.00439617 0.00445352 0.60022798 0.00937031],Bagging,20,50,27.642969983066337,2.3673033874341267
6087,"[4.74924850e-01 0.00000000e+00 3.03576608e-17 5.25075150e-01
 0.00000000e+00]",MLE,20,50,27.459443135729977,2.346941254927562
6088,"[6.93715315e-01 3.36536354e-16 0.00000000e+00 3.06284685e-01
 1.38777878e-17]",SAA,20,100,26.8971516400053,2.343992220140544
6089,"[6.82128412e-01 2.23841567e-03 7.80566272e-17 3.04668417e-01
 1.09647548e-02]",Bagging,20,100,26.869821281276206,2.346143918633759
6090,"[6.51276481e-01 4.47558657e-16 0.00000000e+00 3.48723519e-01
 0.00000000e+00]",MLE,20,100,27.006219444059614,2.3413236048032466
6091,"[6.50042460e-01 0.00000000e+00 6.24500451e-17 3.49957540e-01
 3.81639165e-17]",SAA,20,200,27.009390876821506,2.3412693435611738
6092,"[6.36751462e-01 8.46455610e-17 5.08382399e-17 3.63248538e-01
 5.55257880e-17]",Bagging,20,200,27.043548742174227,2.3407685152445437
6093,"[7.09241015e-01 3.46944695e-17 0.00000000e+00 2.90758985e-01
 0.00000000e+00]",MLE,20,200,26.85725059224455,2.345358172594336
6094,"[7.45677130e-01 1.11022302e-16 0.00000000e+00 2.54322870e-01
 6.24500451e-17]",SAA,20,50,26.763609777009524,2.349383618405274
6095,"[6.82293936e-01 3.30305987e-16 6.69934120e-05 3.16732265e-01
 9.06805706e-04]",Bagging,20,50,26.92243869823407,2.3434194984701238
6096,"[7.37462722e-01 0.00000000e+00 4.33680869e-16 2.62537278e-01
 0.00000000e+00]",MLE,20,50,26.784720805263564,2.3483757142088244
6097,"[8.05406264e-01 0.00000000e+00 2.10335221e-17 1.78476015e-01
 1.61177214e-02]",SAA,20,100,26.537576155423633,2.363049534514729
6098,[0.67387077 0.05248283 0.00174333 0.17113562 0.10076746],Bagging,20,100,26.312966702812012,2.3872957776738835
6099,"[7.97984308e-01 1.94451660e-16 0.00000000e+00 2.02015692e-01
 4.24465151e-17]",MLE,20,100,26.62918032796528,2.3571724398932554
6100,"[7.49359027e-01 0.00000000e+00 4.16333634e-17 2.50640973e-01
 0.00000000e+00]",SAA,20,200,26.754147301870553,2.349854351342996
6101,"[7.28385533e-01 2.08797199e-03 3.40378978e-03 2.66122705e-01
 8.37979859e-17]",Bagging,20,200,26.801552750547135,2.3527314462384874
6102,"[8.22081323e-01 5.55111512e-17 0.00000000e+00 1.77918677e-01
 1.24900090e-16]",MLE,20,200,26.56725099927046,2.361557817551697
6103,"[2.65828869e-01 0.00000000e+00 2.69279368e-01 4.64891764e-01
 5.54027310e-17]",SAA,20,50,28.056061268136347,2.973533957007297
6104,[0.23991832 0.04928564 0.25484916 0.40773983 0.04820706],Bagging,20,50,27.73152381271205,2.9704154116613686
6105,"[1.84508387e-01 0.00000000e+00 3.81396509e-01 4.34095104e-01
 1.75396806e-16]",MLE,20,50,28.28972067771379,3.3943715588458296
6106,"[6.65435763e-01 0.00000000e+00 2.77555756e-16 3.34564237e-01
 0.00000000e+00]",SAA,20,100,26.96983008963879,2.342040579885558
6107,"[6.23289711e-01 2.26445941e-16 9.86071711e-17 3.59208461e-01
 1.75018276e-02]",Bagging,20,100,26.999387217787056,2.3440737045797633
6108,"[6.53589853e-01 0.00000000e+00 2.77555756e-17 3.46410147e-01
 0.00000000e+00]",MLE,20,100,27.000274077263796,2.341428879720021
6109,"[6.31875685e-01 0.00000000e+00 2.08166817e-17 3.68124315e-01
 8.67361738e-19]",SAA,20,200,27.056079489557682,2.340623141242814
6110,"[5.93665054e-01 2.50630975e-02 2.33104822e-17 3.31079729e-01
 5.01921200e-02]",Bagging,20,200,26.841447323522154,2.3557444714581814
6111,"[7.22327782e-01 6.54858112e-17 6.07153217e-18 2.77672218e-01
 1.10588622e-16]",MLE,20,200,26.823617600398347,2.346671682118327
6112,"[8.42303865e-01 7.55060873e-02 0.00000000e+00 8.21900476e-02
 1.03216047e-16]",SAA,20,50,26.253272943830275,2.3919160973859603
6113,[0.59941001 0.17204985 0.02668037 0.19443741 0.00742235],Bagging,20,50,26.51497240323684,2.427182217126358
6114,[0.9007944  0.05190172 0.00320056 0.04410332 0.        ],MLE,20,50,26.18556354857527,2.4041928325568236
6115,"[1.17786737e-01 2.55871713e-17 3.99528501e-17 6.90952118e-01
 1.91261145e-01]",SAA,20,100,27.516612934212375,2.45315101547827
6116,[0.16254033 0.00548344 0.00555678 0.59178224 0.23463721],Bagging,20,100,27.188598865691546,2.454324586694695
6117,"[2.20294704e-01 4.44522891e-17 0.00000000e+00 5.52138398e-01
 2.27566898e-01]",MLE,20,100,27.089791568253723,2.4300809508245425
6118,"[8.16124788e-01 0.00000000e+00 0.00000000e+00 1.83875212e-01
 6.76542156e-17]",SAA,20,200,26.582559296011347,2.360427009480273
6119,"[8.00114467e-01 1.06002079e-02 3.18363918e-04 1.87903514e-01
 1.06344707e-03]",Bagging,20,200,26.58220762554775,2.361460731990648
6120,"[7.63827601e-01 0.00000000e+00 0.00000000e+00 2.36172399e-01
 1.04517089e-16]",MLE,20,200,26.71696306466359,2.3518178788762363
6121,"[6.21126522e-01 2.22044605e-16 0.00000000e+00 3.78873478e-01
 9.71445147e-17]",SAA,20,50,27.083704837750975,2.340375373517752
6122,"[5.93887037e-01 3.81470903e-02 1.74775031e-03 3.66218123e-01
 1.16446973e-16]",Bagging,20,50,27.021724417346324,2.3492626366948333
6123,"[5.19656550e-01 3.00107161e-16 0.00000000e+00 4.80343450e-01
 3.10515502e-16]",MLE,20,50,27.344482665447913,2.34296701091833
6124,"[5.05222879e-01 0.00000000e+00 4.68375339e-17 4.94777121e-01
 2.21177243e-17]",SAA,20,100,27.381577200314474,2.3440600325209573
6125,[0.46290589 0.10325859 0.00244255 0.37756103 0.05383194],Bagging,20,100,26.890318181971452,2.3757106806549326
6126,"[4.97790441e-01 8.88606403e-02 3.20923843e-17 4.13348918e-01
 0.00000000e+00]",MLE,20,100,27.092332144197414,2.3563616135464445
6127,"[6.52015055e-01 4.09394740e-16 5.89805982e-17 3.47984945e-01
 0.00000000e+00]",SAA,20,200,27.004321308560804,2.3413567115619682
6128,"[6.35744884e-01 1.08749273e-16 8.37719651e-17 3.64255116e-01
 8.27224574e-17]",Bagging,20,200,27.04613564837656,2.340736817170332
6129,"[5.76436752e-01 2.42861287e-16 1.38777878e-16 4.23563248e-01
 0.00000000e+00]",MLE,20,200,27.19855754828506,2.3404180568246913
6130,[0.57024349 0.40285787 0.02689864 0.         0.        ],SAA,20,50,25.82247511578253,2.514073267705776
6131,[0.51142865 0.25548687 0.07141094 0.08572283 0.0759507 ],Bagging,20,50,26.15302116114692,2.5687681140260823
6132,"[0.00000000e+00 9.92265192e-01 7.73480776e-03 9.36750677e-17
 0.00000000e+00]",MLE,20,50,25.238541440648785,2.662257897857905
6133,"[6.53582366e-01 3.81639165e-17 0.00000000e+00 3.46417634e-01
 0.00000000e+00]",SAA,20,100,27.000293318414954,2.341428531540749
6134,[0.59417079 0.02162797 0.00296886 0.36435751 0.01687487],Bagging,20,100,27.00264824599016,2.351516957031105
6135,"[7.39146220e-01 0.00000000e+00 6.93889390e-18 2.60853780e-01
 4.85722573e-17]",MLE,20,100,26.78039421477227,2.348577517957861
6136,"[7.47484523e-01 0.00000000e+00 6.02274307e-17 2.52515477e-01
 2.93276688e-17]",SAA,20,200,26.758964775747497,2.349613227858516
6137,"[6.79553024e-01 4.86290504e-02 2.58124143e-17 2.58189722e-01
 1.36282034e-02]",Bagging,20,200,26.703479008292735,2.3578513444685254
6138,"[8.29097246e-01 0.00000000e+00 6.33174069e-17 1.70902754e-01
 6.93889390e-18]",MLE,20,200,26.54922007855391,2.362929152002859
6139,"[4.77003925e-02 2.67147415e-16 0.00000000e+00 9.52299608e-01
 0.00000000e+00]",SAA,20,50,28.557409991280345,2.47220486288078
6140,"[2.00284145e-01 2.89531040e-16 9.27635518e-16 7.99715855e-01
 2.09388713e-16]",Bagging,20,50,28.165269747538243,2.4093216355715708
6141,"[6.40338885e-02 1.30104261e-16 0.00000000e+00 9.35966111e-01
 0.00000000e+00]",MLE,20,50,28.515432906430927,2.4645098416353415
6142,"[5.54832798e-01 4.09828421e-17 4.07660017e-17 4.45167202e-01
 0.00000000e+00]",SAA,20,100,27.254079708124195,2.341058836231489
6143,[0.52325442 0.02286877 0.01495088 0.41802001 0.02090593],Bagging,20,100,27.165094035731226,2.3702419222335744
6144,"[5.46926553e-01 0.00000000e+00 2.60208521e-17 4.53073447e-01
 4.16333634e-17]",MLE,20,100,27.27439875846015,2.341394363055623
6145,"[4.32000753e-01 2.22911967e-16 0.00000000e+00 5.67999247e-01
 1.47451495e-16]",SAA,20,200,27.56975806371612,2.3523840824623314
6146,"[4.28915535e-01 1.19749958e-04 7.01889539e-04 5.59749355e-01
 1.05134702e-02]",Bagging,20,200,27.53011534285892,2.3550176214935723
6147,"[5.73550753e-01 2.56739074e-16 0.00000000e+00 4.26449247e-01
 4.85722573e-17]",MLE,20,200,27.20597456482586,2.3404802657103705
